league,season,team,avg_scored_home,avg_conceded_home,home_win_pct,home_close_match_pct,avg_scored_away,avg_conceded_away,away_win_pct,away_close_match_pct,overall_avg_conceded,players_used,avg_age,goals,goals_per90,assists,assists_per90,goals_and_assists,goals_and_assists_per90,goals_excluding_pk,goals_excluding_pk_per90,penalty_kicks,penalty_attempts,yellow_cards,red_cards,goals_and_assists_excl_pk
Serie A,2013-2014,CATANIA,1.32,1.32,36.84,26.32,0.47,2.16,5.26,36.84,1.74,34,27.2,34,0.89,23,0.61,57,1.5,31,0.82,3,3,102,0.0,1.42
Serie A,2013-2014,CHIEVO,1.0,1.16,31.58,57.89,0.79,1.68,21.05,36.84,1.42,36,28.9,33,0.87,24,0.63,57,1.5,27,0.71,6,7,107,0.0,1.34
Serie A,2013-2014,FIORENTINA,1.89,1.53,47.37,52.63,1.53,0.79,52.63,47.37,1.16,31,27.7,65,1.71,41,1.08,106,2.79,54,1.42,11,11,90,0.0,2.5
Serie A,2013-2014,GENOA,1.16,1.0,42.11,42.11,1.0,1.63,15.79,31.58,1.32,31,27.2,39,1.03,23,0.61,62,1.63,34,0.89,5,9,100,0.0,1.5
Serie A,2013-2014,HELLAS VERONA,1.84,1.47,52.63,31.58,1.42,2.11,31.58,42.11,1.79,29,28.4,60,1.58,38,1.0,98,2.58,52,1.37,8,8,71,0.0,2.37
Serie A,2013-2014,INTER,1.42,0.95,42.11,26.32,1.84,1.11,36.84,26.32,1.03,28,27.6,59,1.55,48,1.26,107,2.82,59,1.55,0,1,73,0.0,2.82
Serie A,2013-2014,JUVENTUS,2.47,0.47,100.0,42.11,1.74,0.74,73.68,36.84,0.61,26,28.3,78,2.05,54,1.42,132,3.47,74,1.95,4,4,70,0.0,3.37
Serie A,2013-2014,LAZIO,1.68,1.11,52.63,31.58,1.16,1.74,26.32,21.05,1.42,30,28.0,51,1.34,30,0.79,81,2.13,44,1.16,7,8,90,0.0,1.95
Serie A,2013-2014,LIVORNO,1.21,1.74,21.05,36.84,0.84,2.32,10.53,21.05,2.03,31,25.7,37,0.97,23,0.61,60,1.58,33,0.87,4,4,115,0.0,1.47
Serie A,2013-2014,MILAN,1.47,0.89,57.89,42.11,1.53,1.68,26.32,47.37,1.29,32,28.0,55,1.45,33,0.87,88,2.32,52,1.37,3,5,92,0.0,2.24
Serie A,2013-2014,NAPOLI,2.26,0.79,68.42,21.05,1.79,1.26,52.63,21.05,1.03,30,27.1,76,2.0,51,1.34,127,3.34,69,1.82,7,9,79,0.0,3.16
Serie A,2013-2014,PARMA,1.42,0.95,47.37,26.32,1.63,1.47,31.58,42.11,1.21,30,29.5,56,1.47,38,1.0,94,2.47,53,1.39,3,6,103,0.0,2.39
Serie A,2013-2014,ROMA,2.32,0.47,78.95,26.32,1.47,0.84,57.89,26.32,0.66,29,27.5,70,1.84,51,1.34,121,3.18,64,1.68,6,6,87,0.0,3.03
Serie A,2013-2014,SAMPDORIA,1.47,1.53,36.84,26.32,1.05,1.74,26.32,36.84,1.63,33,25.3,46,1.21,29,0.76,75,1.97,42,1.11,4,5,110,0.0,1.87
Serie A,2013-2014,SASSUOLO,1.21,2.05,26.32,42.11,1.05,1.74,21.05,36.84,1.89,38,26.5,43,1.13,25,0.66,68,1.79,36,0.95,7,8,101,0.0,1.61
Serie A,2013-2014,TORINO,1.63,1.05,47.37,36.84,1.42,1.47,31.58,36.84,1.26,26,27.1,57,1.5,35,0.92,92,2.42,52,1.37,5,8,94,0.0,2.29
Serie A,2013-2014,UDINESE,1.42,1.26,47.37,36.84,1.0,1.74,15.79,52.63,1.5,27,25.8,45,1.18,25,0.66,70,1.84,39,1.03,6,8,85,0.0,1.68
Serie A,2014-2015,ATALANTA,1.16,1.74,21.05,42.11,0.84,1.26,15.79,36.84,1.5,32,28.1,37,0.97,21,0.55,58,1.53,33,0.87,4,5,113,0.0,1.42
Serie A,2014-2015,CAGLIARI,1.26,1.89,21.05,47.37,1.26,1.68,21.05,21.05,1.79,29,25.7,45,1.18,31,0.82,76,2.0,41,1.08,4,7,115,0.0,1.89
Serie A,2014-2015,CESENA,1.0,1.63,15.79,47.37,0.89,2.21,5.26,31.58,1.92,33,27.3,34,0.89,23,0.61,57,1.5,29,0.76,5,6,107,0.0,1.37
Serie A,2014-2015,CHIEVO,0.84,1.0,21.05,47.37,0.63,1.16,31.58,36.84,1.08,27,29.1,27,0.71,20,0.53,47,1.24,26,0.68,1,2,86,0.0,1.21
Serie A,2014-2015,EMPOLI,1.37,1.16,31.58,21.05,1.05,1.58,10.53,21.05,1.37,26,25.1,43,1.13,35,0.92,78,2.05,40,1.05,3,3,64,0.0,1.97
Serie A,2014-2015,FIORENTINA,1.58,0.89,47.37,26.32,1.63,1.53,47.37,42.11,1.21,30,27.9,61,1.61,41,1.08,102,2.68,59,1.55,2,7,86,0.0,2.63
Serie A,2014-2015,GENOA,1.74,1.11,47.37,36.84,1.53,1.37,36.84,36.84,1.24,33,26.0,58,1.53,41,1.08,99,2.61,53,1.39,5,7,108,0.0,2.47
Serie A,2014-2015,HELLAS VERONA,1.42,1.58,36.84,42.11,1.16,1.84,21.05,31.58,1.71,30,29.7,48,1.26,35,0.92,83,2.18,44,1.16,4,6,105,0.0,2.08
Serie A,2014-2015,INTER,1.74,1.21,36.84,36.84,1.37,1.32,36.84,31.58,1.26,34,26.5,58,1.53,36,0.95,94,2.47,53,1.39,5,7,101,0.0,2.34
Serie A,2014-2015,JUVENTUS,2.37,0.58,84.21,31.58,1.42,0.68,52.63,42.11,0.63,28,28.8,71,1.87,44,1.16,115,3.03,65,1.71,6,9,76,0.0,2.87
Serie A,2014-2015,LAZIO,2.11,0.95,63.16,42.11,1.63,1.05,47.37,31.58,1.0,29,28.0,70,1.84,47,1.24,117,3.08,67,1.76,3,5,114,0.0,3.0
Serie A,2014-2015,MILAN,1.58,1.0,47.37,21.05,1.37,1.63,21.05,31.58,1.32,35,28.1,54,1.42,33,0.87,87,2.29,43,1.13,11,11,96,0.0,2.0
Serie A,2014-2015,NAPOLI,2.42,1.47,57.89,21.05,1.26,1.37,36.84,42.11,1.42,26,27.0,65,1.71,41,1.08,106,2.79,61,1.61,4,9,86,0.0,2.68
Serie A,2014-2015,PALERMO,1.58,1.32,42.11,52.63,1.21,1.58,21.05,36.84,1.45,31,26.8,52,1.37,34,0.89,86,2.26,47,1.24,5,7,89,0.0,2.13
Serie A,2014-2015,PARMA,1.0,1.42,26.32,52.63,0.74,2.53,5.26,26.32,1.97,38,28.4,31,0.82,20,0.53,51,1.34,29,0.76,2,2,110,0.0,1.29
Serie A,2014-2015,ROMA,1.63,0.74,52.63,15.79,1.21,0.89,47.37,57.89,0.82,32,28.0,53,1.39,40,1.05,93,2.45,47,1.24,6,7,111,0.0,2.29
Serie A,2014-2015,SAMPDORIA,1.21,0.79,36.84,31.58,1.32,1.42,31.58,21.05,1.11,30,26.2,46,1.21,30,0.79,76,2.0,44,1.16,2,2,103,0.0,1.95
Serie A,2014-2015,SASSUOLO,1.32,1.16,36.84,21.05,1.26,1.84,26.32,52.63,1.5,27,27.0,47,1.24,30,0.79,77,2.03,40,1.05,7,9,115,0.0,1.84
Serie A,2014-2015,TORINO,1.32,0.74,42.11,42.11,1.21,1.63,31.58,42.11,1.18,31,28.1,48,1.26,32,0.84,80,2.11,45,1.18,3,6,100,0.0,2.03
Serie A,2014-2015,UDINESE,1.37,1.53,31.58,42.11,0.89,1.42,21.05,47.37,1.47,28,26.9,41,1.08,27,0.71,68,1.79,40,1.05,1,1,99,0.0,1.76
Serie A,2015-2016,ATALANTA,1.42,1.11,42.11,31.58,0.74,1.37,15.79,42.11,1.24,33,27.8,38,1.0,23,0.61,61,1.61,34,0.89,4,6,114,0.0,1.5
Serie A,2015-2016,BOLOGNA,1.05,1.11,26.32,63.16,0.68,1.26,31.58,36.84,1.18,31,27.0,33,0.87,22,0.58,55,1.45,31,0.82,2,3,98,0.0,1.39
Serie A,2015-2016,CARPI,1.21,1.37,31.58,52.63,0.74,1.63,15.79,42.11,1.5,35,25.9,33,0.87,22,0.58,55,1.45,28,0.74,5,8,115,0.0,1.32
Serie A,2015-2016,CHIEVO,1.32,0.95,36.84,36.84,0.95,1.42,31.58,47.37,1.18,26,30.5,42,1.11,28,0.74,70,1.84,37,0.97,5,8,108,0.0,1.71
Serie A,2015-2016,EMPOLI,1.16,1.05,36.84,36.84,0.95,1.53,26.32,57.89,1.29,29,25.4,39,1.03,29,0.76,68,1.79,38,1.0,1,2,101,0.0,1.76
Serie A,2015-2016,FIORENTINA,1.79,0.84,57.89,26.32,1.37,1.37,36.84,21.05,1.11,26,27.6,58,1.53,38,1.0,96,2.53,50,1.32,8,9,102,0.0,2.32
Serie A,2015-2016,FROSINONE,0.95,1.37,31.58,31.58,0.89,2.63,10.53,26.32,2.0,28,26.5,34,0.89,22,0.58,56,1.47,31,0.82,3,3,116,0.0,1.39
Serie A,2015-2016,GENOA,1.53,1.0,52.63,63.16,0.84,1.53,15.79,36.84,1.26,30,26.7,44,1.16,35,0.92,79,2.08,40,1.05,4,4,91,0.0,1.97
Serie A,2015-2016,HELLAS VERONA,1.11,1.58,21.05,42.11,0.68,1.74,5.26,31.58,1.66,32,27.5,34,0.89,23,0.61,57,1.5,28,0.74,6,7,97,0.0,1.34
Serie A,2015-2016,INTER,1.53,0.79,68.42,57.89,1.11,1.21,36.84,47.37,1.0,28,26.7,49,1.29,35,0.92,84,2.21,47,1.24,2,3,104,0.0,2.16
Serie A,2015-2016,JUVENTUS,1.95,0.32,84.21,42.11,2.0,0.74,68.42,42.11,0.53,28,28.3,72,1.89,54,1.42,126,3.32,63,1.66,9,9,97,0.0,3.08
Serie A,2015-2016,LAZIO,1.68,1.21,52.63,5.26,1.05,1.53,26.32,31.58,1.37,27,27.6,52,1.37,31,0.82,83,2.18,43,1.13,9,11,107,0.0,1.95
Serie A,2015-2016,MILAN,1.47,1.16,47.37,42.11,1.11,1.11,31.58,42.11,1.13,30,26.4,49,1.29,28,0.74,77,2.03,43,1.13,6,7,96,0.0,1.87
Serie A,2015-2016,NAPOLI,2.58,0.63,84.21,36.84,1.63,1.05,47.37,36.84,0.84,22,26.5,78,2.05,56,1.47,134,3.53,71,1.87,7,8,72,0.0,3.34
Serie A,2015-2016,PALERMO,1.26,1.58,31.58,31.58,0.74,1.84,21.05,26.32,1.71,31,26.8,37,0.97,31,0.82,68,1.79,36,0.95,1,1,103,0.0,1.76
Serie A,2015-2016,ROMA,2.32,0.89,68.42,21.05,2.05,1.26,52.63,31.58,1.08,32,26.2,83,2.18,55,1.45,138,3.63,79,2.08,4,4,87,0.0,3.53
Serie A,2015-2016,SAMPDORIA,1.53,1.32,42.11,26.32,1.0,1.89,10.53,31.58,1.61,35,27.5,45,1.18,30,0.79,75,1.97,42,1.11,3,3,111,0.0,1.89
Serie A,2015-2016,SASSUOLO,1.32,1.05,42.11,36.84,1.26,1.05,42.11,42.11,1.05,26,27.0,48,1.26,33,0.87,81,2.13,44,1.16,4,5,98,0.0,2.03
Serie A,2015-2016,TORINO,1.32,1.32,31.58,36.84,1.42,1.58,31.58,63.16,1.45,27,27.6,49,1.29,29,0.76,78,2.05,40,1.05,9,11,99,0.0,1.82
Serie A,2015-2016,UDINESE,0.95,1.47,31.58,52.63,0.89,1.68,21.05,36.84,1.58,28,27.6,34,0.89,23,0.61,57,1.5,32,0.84,2,2,105,0.0,1.45
Serie A,2016-2017,ATALANTA,1.63,0.95,63.16,57.89,1.63,1.21,47.37,21.05,1.08,32,25.2,62,1.63,43,1.13,105,2.76,57,1.5,5,5,90,2.0,2.63
Serie A,2016-2017,BOLOGNA,1.26,1.32,42.11,36.84,0.84,1.74,15.79,26.32,1.53,28,26.3,39,1.03,29,0.76,68,1.79,38,1.0,1,2,87,2.0,1.76
Serie A,2016-2017,CAGLIARI,2.0,1.79,57.89,47.37,0.89,2.21,15.79,42.11,2.0,34,28.7,53,1.39,30,0.79,83,2.18,49,1.29,4,6,104,3.0,2.08
Serie A,2016-2017,CHIEVO,1.32,1.58,31.58,26.32,0.95,1.63,31.58,31.58,1.61,29,31.3,42,1.11,29,0.76,71,1.87,38,1.0,4,5,88,3.0,1.76
Serie A,2016-2017,CROTONE,1.11,1.32,31.58,36.84,0.68,1.74,15.79,57.89,1.53,31,26.0,34,0.89,22,0.58,56,1.47,30,0.79,4,5,93,3.0,1.37
Serie A,2016-2017,EMPOLI,0.84,1.53,26.32,36.84,0.68,1.68,15.79,26.32,1.61,29,26.8,29,0.76,19,0.5,48,1.26,25,0.66,4,5,107,0.0,1.16
Serie A,2016-2017,FIORENTINA,1.79,1.21,52.63,52.63,1.53,1.79,31.58,36.84,1.5,30,27.3,62,1.63,46,1.21,108,2.84,56,1.47,6,10,98,3.0,2.68
Serie A,2016-2017,GENOA,1.26,1.26,31.58,42.11,0.74,2.11,15.79,31.58,1.68,33,26.9,36,0.95,30,0.79,66,1.74,34,0.89,2,3,97,4.0,1.68
Serie A,2016-2017,INTER,2.32,1.16,57.89,31.58,1.47,1.42,42.11,63.16,1.29,29,27.5,70,1.84,55,1.45,125,3.29,67,1.76,3,5,81,3.0,3.21
Serie A,2016-2017,JUVENTUS,2.53,0.47,94.74,31.58,1.53,0.95,57.89,42.11,0.71,27,29.1,72,1.89,49,1.29,121,3.18,69,1.82,3,3,70,0.0,3.11
Serie A,2016-2017,LAZIO,2.11,1.21,63.16,31.58,1.79,1.47,47.37,31.58,1.34,30,26.0,73,1.92,47,1.24,120,3.16,61,1.61,12,14,96,3.0,2.84
Serie A,2016-2017,MILAN,1.68,1.05,63.16,63.16,1.32,1.32,31.58,42.11,1.18,28,25.0,55,1.45,39,1.03,94,2.47,48,1.26,7,12,98,9.0,2.29
Serie A,2016-2017,NAPOLI,2.32,1.0,68.42,5.26,2.63,1.05,68.42,42.11,1.03,26,26.9,94,2.47,68,1.79,162,4.26,89,2.34,5,6,58,0.0,4.13
Serie A,2016-2017,PALERMO,0.68,1.58,21.05,42.11,1.05,2.47,10.53,26.32,2.03,30,26.1,33,0.87,24,0.63,57,1.5,32,0.84,1,1,107,6.0,1.47
Serie A,2016-2017,PESCARA,1.0,2.0,10.53,21.05,0.95,2.26,5.26,21.05,2.13,34,26.6,32,0.84,27,0.71,59,1.55,30,0.79,2,6,98,3.0,1.5
Serie A,2016-2017,ROMA,2.63,0.95,84.21,36.84,2.11,1.05,63.16,31.58,1.0,22,26.7,88,2.32,59,1.55,147,3.87,76,2.0,12,14,64,0.0,3.55
Serie A,2016-2017,SAMPDORIA,1.47,1.21,42.11,47.37,1.11,1.68,21.05,52.63,1.45,24,26.6,45,1.18,31,0.82,76,2.0,38,1.0,7,8,75,1.0,1.82
Serie A,2016-2017,SASSUOLO,1.42,1.47,36.84,36.84,1.63,1.84,31.58,52.63,1.66,28,26.7,59,1.55,36,0.95,95,2.5,50,1.32,9,10,90,0.0,2.26
Serie A,2016-2017,TORINO,2.26,1.63,47.37,15.79,1.47,1.84,21.05,26.32,1.74,29,26.4,70,1.84,54,1.42,124,3.26,65,1.71,5,9,88,3.0,3.13
Serie A,2016-2017,UDINESE,1.58,1.21,42.11,42.11,0.89,1.74,21.05,36.84,1.47,29,26.7,47,1.24,29,0.76,76,2.0,45,1.18,2,3,85,0.0,1.95
Serie A,2017-2018,ATALANTA,1.58,0.95,47.37,47.37,1.42,1.11,36.84,26.32,1.03,25,25.7,57,1.5,38,1.0,95,2.5,52,1.37,5,9,66,,2.37
Serie A,2017-2018,BENEVENTO,1.21,2.11,26.32,52.63,0.53,2.32,5.26,47.37,2.21,41,26.0,32,0.84,23,0.61,55,1.45,30,0.79,2,3,79,,1.39
Serie A,2017-2018,BOLOGNA,1.32,1.37,31.58,47.37,0.79,1.37,26.32,73.68,1.37,30,26.8,37,0.97,18,0.47,55,1.45,35,0.92,2,3,101,,1.39
Serie A,2017-2018,CAGLIARI,0.95,1.58,31.58,57.89,0.79,1.63,26.32,52.63,1.61,29,27.1,33,0.87,21,0.55,54,1.42,29,0.76,4,7,96,,1.32
Serie A,2017-2018,CHIEVO,1.16,1.26,36.84,57.89,0.74,1.84,15.79,47.37,1.55,25,30.3,36,0.95,20,0.53,56,1.47,35,0.92,1,2,75,,1.45
Serie A,2017-2018,CROTONE,1.21,1.32,31.58,31.58,0.89,2.16,15.79,52.63,1.74,29,25.6,38,1.0,21,0.55,59,1.55,36,0.95,2,3,65,,1.5
Serie A,2017-2018,FIORENTINA,1.42,1.16,42.11,36.84,1.42,1.26,42.11,42.11,1.21,27,25.0,53,1.39,32,0.84,85,2.24,46,1.21,7,8,89,,2.05
Serie A,2017-2018,GENOA,1.21,1.42,31.58,63.16,0.53,0.84,26.32,63.16,1.13,33,27.9,31,0.82,18,0.47,49,1.29,27,0.71,4,5,75,,1.18
Serie A,2017-2018,HELLAS VERONA,0.74,1.84,26.32,52.63,0.84,2.26,10.53,15.79,2.05,32,25.9,30,0.79,19,0.5,49,1.29,23,0.61,7,7,98,,1.11
Serie A,2017-2018,INTER,1.95,0.84,57.89,31.58,1.53,0.74,47.37,31.58,0.79,22,27.6,64,1.68,34,0.89,98,2.58,58,1.53,6,7,69,,2.42
Serie A,2017-2018,JUVENTUS,2.37,0.42,84.21,36.84,2.16,0.84,73.68,31.58,0.63,24,29.2,82,2.16,39,1.03,121,3.18,78,2.05,4,8,66,,3.08
Serie A,2017-2018,LAZIO,2.37,1.11,47.37,15.79,2.32,1.47,63.16,52.63,1.29,24,26.5,86,2.26,51,1.34,137,3.61,77,2.03,9,11,79,,3.37
Serie A,2017-2018,MILAN,1.32,0.84,52.63,42.11,1.63,1.37,42.11,26.32,1.11,24,25.0,54,1.42,28,0.74,82,2.16,50,1.32,4,6,75,,2.05
Serie A,2017-2018,NAPOLI,2.26,0.95,73.68,36.84,1.79,0.58,73.68,36.84,0.76,23,28.0,73,1.92,45,1.18,118,3.11,67,1.76,6,8,58,,2.95
Serie A,2017-2018,ROMA,1.63,1.0,57.89,42.11,1.58,0.47,63.16,31.58,0.74,27,27.4,56,1.47,37,0.97,93,2.45,53,1.39,3,6,48,,2.37
Serie A,2017-2018,SPAL,1.16,1.53,26.32,26.32,0.89,1.58,15.79,31.58,1.55,29,26.7,37,0.97,14,0.37,51,1.34,32,0.84,5,6,101,,1.21
Serie A,2017-2018,SAMPDORIA,1.89,1.05,63.16,31.58,1.05,2.11,21.05,47.37,1.58,27,27.0,56,1.47,33,0.87,89,2.34,49,1.29,7,8,69,,2.16
Serie A,2017-2018,SASSUOLO,0.58,1.16,21.05,36.84,0.95,1.95,36.84,52.63,1.55,28,27.2,28,0.74,16,0.42,44,1.16,24,0.63,4,10,89,,1.05
Serie A,2017-2018,TORINO,1.53,0.95,42.11,36.84,1.32,1.47,26.32,26.32,1.21,27,28.1,53,1.39,36,0.95,89,2.34,53,1.39,0,2,78,,2.34
Serie A,2017-2018,UDINESE,1.26,1.58,31.58,52.63,1.26,1.74,31.58,47.37,1.66,27,26.5,45,1.18,27,0.71,72,1.89,38,1.0,7,7,72,,1.71
Serie A,2018-2019,ATALANTA,1.89,1.0,52.63,31.58,2.16,1.42,52.63,26.32,1.21,27,26.5,75,1.97,60,1.58,135,3.55,73,1.92,2,4,63,3.0,3.5
Serie A,2018-2019,BOLOGNA,1.47,1.16,47.37,31.58,1.05,1.79,10.53,42.11,1.47,29,27.0,45,1.18,35,0.92,80,2.11,40,1.05,5,5,94,6.0,1.97
Serie A,2018-2019,CAGLIARI,1.21,1.05,42.11,57.89,0.68,1.79,10.53,15.79,1.42,30,27.9,35,0.92,27,0.71,62,1.63,33,0.87,2,3,99,9.0,1.58
Serie A,2018-2019,CHIEVO,0.74,1.95,5.26,26.32,0.58,2.0,5.26,15.79,1.97,36,28.3,25,0.66,17,0.45,42,1.11,21,0.55,4,6,116,7.0,1.0
Serie A,2018-2019,EMPOLI,1.74,1.58,47.37,47.37,0.95,2.11,5.26,42.11,1.84,29,26.4,48,1.26,36,0.95,84,2.21,44,1.16,4,7,74,3.0,2.11
Serie A,2018-2019,FIORENTINA,1.32,1.0,26.32,26.32,1.16,1.37,15.79,47.37,1.18,27,24.1,45,1.18,24,0.63,69,1.82,40,1.05,5,6,91,5.0,1.68
Serie A,2018-2019,FROSINONE,0.74,2.0,5.26,31.58,0.79,1.63,21.05,36.84,1.82,33,26.4,28,0.74,21,0.55,49,1.29,24,0.63,4,5,99,2.0,1.18
Serie A,2018-2019,GENOA,1.11,1.16,31.58,26.32,0.95,1.84,10.53,36.84,1.5,31,26.0,37,0.97,26,0.68,63,1.66,33,0.87,4,5,96,7.0,1.55
Serie A,2018-2019,INTER,1.42,0.53,57.89,47.37,1.58,1.21,47.37,47.37,0.87,23,27.7,57,1.5,36,0.95,93,2.45,49,1.29,8,9,75,3.0,2.24
Serie A,2018-2019,JUVENTUS,2.05,0.68,78.95,36.84,1.63,0.89,68.42,42.11,0.79,31,28.0,66,1.74,44,1.16,110,2.89,59,1.55,7,8,78,4.0,2.71
Serie A,2018-2019,LAZIO,1.89,1.32,47.37,31.58,1.05,1.11,42.11,57.89,1.21,30,27.9,54,1.42,35,0.92,89,2.34,48,1.26,6,6,90,4.0,2.18
Serie A,2018-2019,MILAN,1.63,0.89,63.16,52.63,1.26,1.0,36.84,42.11,0.95,23,24.8,51,1.34,35,0.92,86,2.26,48,1.26,3,4,82,5.0,2.18
Serie A,2018-2019,NAPOLI,2.16,0.84,68.42,42.11,1.74,1.05,57.89,42.11,0.95,26,27.0,73,1.92,54,1.42,127,3.34,70,1.84,3,4,75,5.0,3.26
Serie A,2018-2019,PARMA,0.95,1.32,26.32,36.84,1.21,1.89,26.32,47.37,1.61,31,29.4,40,1.05,22,0.58,62,1.63,36,0.95,4,5,84,3.0,1.53
Serie A,2018-2019,ROMA,2.26,1.37,63.16,31.58,1.21,1.16,31.58,36.84,1.26,26,27.5,65,1.71,41,1.08,106,2.79,59,1.55,6,6,90,2.0,2.63
Serie A,2018-2019,SPAL,1.05,1.37,26.32,42.11,1.26,1.58,31.58,52.63,1.47,28,27.8,44,1.16,30,0.79,74,1.95,37,0.97,7,8,113,3.0,1.76
Serie A,2018-2019,SAMPDORIA,1.47,0.84,52.63,47.37,1.68,1.84,26.32,36.84,1.34,24,26.1,60,1.58,41,1.08,101,2.66,50,1.32,10,12,92,3.0,2.39
Serie A,2018-2019,SASSUOLO,1.74,1.74,26.32,5.26,1.05,1.42,21.05,31.58,1.58,29,25.4,50,1.32,33,0.87,83,2.18,45,1.18,5,5,90,8.0,2.05
Serie A,2018-2019,TORINO,1.68,1.0,63.16,57.89,1.05,0.95,21.05,21.05,0.97,25,27.6,50,1.32,31,0.82,81,2.13,45,1.18,5,6,89,4.0,2.0
Serie A,2018-2019,UDINESE,1.16,1.16,42.11,47.37,0.89,1.63,15.79,36.84,1.39,31,25.3,37,0.97,30,0.79,67,1.76,34,0.89,3,8,92,4.0,1.68
Serie A,2019-2020,ATALANTA,2.68,1.37,63.16,31.58,2.47,1.16,57.89,36.84,1.26,30,27.2,96,2.53,68,1.79,164,4.32,89,2.34,7,10,80,2.0,4.13
Serie A,2019-2020,BOLOGNA,1.32,1.53,26.32,47.37,1.42,1.89,36.84,57.89,1.71,31,27.2,48,1.26,31,0.82,79,2.08,43,1.13,5,6,109,7.0,1.95
Serie A,2019-2020,BRESCIA,1.11,1.79,15.79,42.11,0.74,2.37,15.79,36.84,2.08,32,25.6,34,0.89,22,0.58,56,1.47,30,0.79,4,4,95,6.0,1.37
Serie A,2019-2020,CAGLIARI,1.68,1.47,36.84,47.37,1.05,1.47,21.05,31.58,1.47,33,27.4,50,1.32,34,0.89,84,2.21,46,1.21,4,6,108,6.0,2.11
Serie A,2019-2020,FIORENTINA,1.16,1.16,26.32,36.84,1.53,1.37,36.84,36.84,1.26,33,25.1,48,1.26,30,0.79,78,2.05,39,1.03,9,11,105,5.0,1.82
Serie A,2019-2020,GENOA,1.26,1.63,36.84,52.63,1.21,2.21,15.79,21.05,1.92,34,26.8,46,1.21,28,0.74,74,1.95,35,0.92,11,16,107,10.0,1.66
Serie A,2019-2020,HELLAS VERONA,1.53,1.32,47.37,42.11,0.95,1.37,15.79,36.84,1.34,30,26.1,45,1.18,27,0.71,72,1.89,37,0.97,8,9,87,7.0,1.68
Serie A,2019-2020,INTER,2.11,0.89,57.89,36.84,2.16,1.0,68.42,31.58,0.95,29,27.7,80,2.11,57,1.5,137,3.61,70,1.84,10,11,104,6.0,3.34
Serie A,2019-2020,JUVENTUS,2.42,0.89,84.21,36.84,1.58,1.37,52.63,52.63,1.13,30,28.6,73,1.92,47,1.24,120,3.16,60,1.58,13,14,87,3.0,2.82
Serie A,2019-2020,LAZIO,2.42,0.89,73.68,26.32,1.74,1.32,52.63,68.42,1.11,27,27.9,77,2.03,45,1.18,122,3.21,62,1.63,15,18,99,2.0,2.82
Serie A,2019-2020,LECCE,1.58,2.16,21.05,42.11,1.16,2.32,26.32,31.58,2.24,30,28.7,52,1.37,30,0.79,82,2.16,41,1.08,11,15,98,5.0,1.87
Serie A,2019-2020,MILAN,1.63,1.05,47.37,31.58,1.68,1.37,52.63,52.63,1.21,32,24.6,60,1.58,38,1.0,98,2.58,52,1.37,8,9,97,6.0,2.37
Serie A,2019-2020,NAPOLI,1.63,1.26,52.63,47.37,1.58,1.37,42.11,47.37,1.32,25,26.9,60,1.58,45,1.18,105,2.76,55,1.45,5,5,73,2.0,2.63
Serie A,2019-2020,PARMA,1.37,1.26,36.84,63.16,1.58,1.74,36.84,47.37,1.5,25,28.8,53,1.39,38,1.0,91,2.39,49,1.29,4,6,81,1.0,2.29
Serie A,2019-2020,ROMA,1.89,1.42,52.63,42.11,2.16,1.26,57.89,31.58,1.34,31,26.9,73,1.92,47,1.24,120,3.16,61,1.61,12,14,111,7.0,2.84
Serie A,2019-2020,SPAL,0.84,2.11,10.53,42.11,0.58,1.95,15.79,47.37,2.03,34,27.5,27,0.71,17,0.45,44,1.16,22,0.58,5,7,98,4.0,1.03
Serie A,2019-2020,SAMPDORIA,1.32,1.58,31.58,36.84,1.21,1.84,31.58,47.37,1.71,31,26.0,48,1.26,25,0.66,73,1.92,39,1.03,9,12,111,7.0,1.68
Serie A,2019-2020,SASSUOLO,2.32,1.74,42.11,42.11,1.32,1.58,31.58,36.84,1.66,31,26.4,69,1.82,49,1.29,118,3.11,64,1.68,5,6,99,3.0,2.97
Serie A,2019-2020,TORINO,1.21,1.58,36.84,52.63,1.21,2.0,21.05,42.11,1.79,27,27.3,44,1.16,29,0.76,73,1.92,37,0.97,7,8,96,7.0,1.74
Serie A,2019-2020,UDINESE,0.95,1.21,31.58,42.11,1.0,1.47,31.58,47.37,1.34,25,26.5,37,0.97,26,0.68,63,1.66,37,0.97,0,0,77,3.0,1.66
Serie A,2020-2021,ATALANTA,2.58,1.26,63.16,10.53,2.16,1.21,57.89,26.32,1.24,30,27.3,90,2.37,65,1.71,155,4.08,84,2.21,6,7,67,3.0,3.92
Serie A,2020-2021,BENEVENTO,1.0,2.05,10.53,15.79,1.11,1.89,26.32,26.32,1.97,29,28.7,40,1.05,26,0.68,66,1.74,35,0.92,5,7,95,5.0,1.61
Serie A,2020-2021,BOLOGNA,1.74,1.74,36.84,36.84,0.95,1.68,15.79,31.58,1.71,37,27.2,49,1.29,38,1.0,87,2.29,46,1.21,3,4,82,4.0,2.21
Serie A,2020-2021,CAGLIARI,1.16,1.68,26.32,36.84,1.11,1.42,21.05,47.37,1.55,32,26.5,43,1.13,30,0.79,73,1.92,39,1.03,4,5,77,3.0,1.82
Serie A,2020-2021,CROTONE,1.21,1.84,26.32,36.84,1.16,3.0,5.26,36.84,2.42,31,27.8,44,1.16,27,0.71,71,1.87,35,0.92,9,9,89,4.0,1.63
